pair_id,value
1.0,0.003007208774596928
2.0,0.0028198308463380085
3.0,0.0006426827594403147
4.0,0.0005137911871864597
5.0,0.0004014840020440168
6.0,5.6584698862799356e-05
7.0,0.00011508960009515851
8.0,0.0013117586990066834
9.0,7.306714207223028e-05
10.0,0.00041844027321219084
11.0,0.00013518574263716058
12.0,0.000461062336209587
13.0,2.5595035563430474e-05
14.0,9.447288860150317e-05
15.0,7.090844333537784e-06
16.0,0.0006207249291322028
17.0,8.488756275265374e-05
18.0,3.6866701374713863e-06
19.0,0.0026417168997885485
20.0,5.1961078883768115e-05
21.0,2.6142883373429532e-05
22.0,0.0006286030909715802
23.0,0.002217689758402811
24.0,0.0009911280999162328
25.0,0.0003098685841230496
26.0,1.2877166426734865e-05
27.0,0.0003031605366313661
28.0,0.0006576176521073759
29.0,0.00011002452842531884
30.0,0.00011515896786647217
31.0,0.0004594157524720999
32.0,0.0002771313340632561
33.0,7.92203023310672e-05
34.0,0.00015573666543793898
35.0,0.0035658097380380786
36.0,2.1554064694952348e-05
37.0,4.3342899373511564e-05
38.0,0.0014651459013044542
39.0,0.007282286878631127
40.0,6.327769893126162e-05
41.0,0.0016845311990271842
42.0,0.0010975298691885285
43.0,0.01203570060206187
44.0,8.630508355266589e-06
45.0,1.5820522480905085e-06
46.0,2.768039677716015e-05
47.0,0.0031831390842829922
48.0,0.00038012068043653894
49.0,0.00024763788507612913
50.0,0.0005043402927967192
51.0,0.0005742797929648149
52.0,0.00011740710444309939
53.0,0.00011403151618179012
54.0,0.000379758866628276
55.0,0.0015282100413552089
56.0,9.485483242945737e-05
57.0,0.0015737016023273246
58.0,0.0001303187651326207
59.0,0.0010524732570071657
60.0,0.0004127439168727555
61.0,3.394852880185073e-05
62.0,0.0016569455922025656
63.0,1.581501495633055e-05
64.0,0.0005300705957782172
65.0,0.00032058548240072865
66.0,0.0004145163860088898
67.0,0.0007681654168999809
68.0,3.3359177404416085e-05
69.0,0.002867317080380097
70.0,0.00037195743140613
71.0,0.0010617091841544175
72.0,0.000434024646101528
73.0,6.155255352507146e-05
74.0,3.407344893612414e-05
75.0,0.0029340348369248834
76.0,0.0004268804951070984
77.0,0.009304010562952667
78.0,0.009328891232213298
79.0,0.0009341226502063678
80.0,0.003061479914730541
81.0,0.002483982540793107
82.0,1.024740477511132e-05
83.0,6.872186437841583e-05
84.0,0.0046128740886661815
85.0,0.0008832596712391923
86.0,2.3952030633634218e-06
87.0,0.00012950415761539744
88.0,0.0023444722959702893
89.0,0.0006339292843019224
90.0,0.0001186041087197242
91.0,0.001778689872640777
92.0,6.607562883352268e-05
93.0,0.00043504303687512646
94.0,0.0001162371721499461
95.0,0.0009845945574037532
96.0,6.9185382415247725e-06
97.0,1.566468361804885e-05
98.0,6.149872425238652e-05
99.0,0.011706416939138964
100.0,1.6404519735770894e-05
101.0,0.00033252384437861904
102.0,7.828019878502276e-05
103.0,3.0466662874670656e-06
104.0,1.0431619627860127e-05
105.0,1.9343292027582144e-06
106.0,1.0046676175243977e-05
107.0,4.8757690585339016e-05
108.0,0.0001102924942793034
109.0,0.0011537960065187308
110.0,1.2307430880855806e-06
111.0,9.681983457108258e-05
112.0,0.00027027679547263206
