pair_id,value
1.0,0.835464358329773
2.0,0.88685142993927
3.0,0.6731046438217163
4.0,0.7705207467079163
5.0,0.881240963935852
6.0,0.8490033149719238
7.0,0.7554334402084351
8.0,0.6950996518135071
9.0,0.8488839864730835
10.0,0.8748089671134949
11.0,0.8678457736968994
12.0,0.739080011844635
13.0,0.881773829460144
14.0,0.8173937201499939
15.0,0.7552315592765808
16.0,0.8160780072212219
17.0,0.7149401307106018
18.0,0.7649206519126892
19.0,0.9014337062835693
20.0,0.8937721252441406
21.0,0.8025786876678467
22.0,0.7544043064117432
23.0,0.9048622846603394
24.0,0.7899429798126221
25.0,0.8347731828689575
26.0,0.8088058233261108
27.0,0.8917531967163086
28.0,0.7648583650588989
29.0,0.8587939739227295
30.0,0.7607854604721069
31.0,0.8508133888244629
32.0,0.8772799372673035
33.0,0.8581233024597168
34.0,0.7389589548110962
35.0,0.6893499493598938
36.0,0.7442120909690857
37.0,0.7652003765106201
38.0,0.6977181434631348
39.0,0.7846888303756714
40.0,0.8582705855369568
41.0,0.6999725103378296
42.0,0.7715115547180176
43.0,0.7643845081329346
44.0,0.7292709350585938
45.0,0.8926464915275574
46.0,0.6680535078048706
47.0,0.8728256821632385
48.0,0.8292273283004761
49.0,0.6878323554992676
50.0,0.8700776100158691
51.0,0.7683514356613159
52.0,0.7431216835975647
53.0,0.8006919622421265
54.0,0.8465442657470703
55.0,0.7841086387634277
56.0,0.7492966651916504
57.0,0.6686158180236816
58.0,0.8772218823432922
59.0,0.7034755945205688
60.0,0.7883296012878418
61.0,0.6960024833679199
62.0,0.8060317635536194
63.0,0.7618815898895264
64.0,0.7595438957214355
65.0,0.9142605066299438
66.0,0.8075810670852661
67.0,0.7693209648132324
68.0,0.7196968793869019
69.0,0.8906662464141846
70.0,0.7720521092414856
71.0,0.7830649614334106
72.0,0.891502857208252
73.0,0.7393563389778137
74.0,0.7798056602478027
75.0,0.8003619313240051
76.0,0.8998507261276245
77.0,0.8855348229408264
78.0,0.8844402432441711
79.0,0.7624476552009583
80.0,0.6697919368743896
81.0,0.7365816831588745
82.0,0.728409469127655
83.0,0.9436994791030884
84.0,0.8798134922981262
85.0,0.8816615343093872
86.0,0.8366023302078247
87.0,0.7996054887771606
88.0,0.7324730157852173
89.0,0.803337812423706
90.0,0.7736526727676392
91.0,0.9043035507202148
92.0,0.8388584852218628
93.0,0.7661440372467041
94.0,0.9050291776657104
95.0,0.6928008794784546
96.0,0.8777294754981995
97.0,0.9014252424240112
98.0,0.8517192602157593
99.0,0.7564091682434082
100.0,0.8472797870635986
101.0,0.8683093786239624
102.0,0.7790790796279907
103.0,0.9230421781539917
104.0,0.8857024312019348
105.0,0.7101932764053345
106.0,0.837470531463623
107.0,0.682124137878418
108.0,0.7430164813995361
109.0,0.9130944609642029
110.0,0.9120105504989624
111.0,0.9363410472869873
112.0,0.7447905540466309
113.0,0.9639060497283936
114.0,0.9100118279457092
115.0,0.8486740589141846
116.0,0.8735384941101074
117.0,0.9548850059509277
118.0,0.9595077037811279
119.0,0.8312210440635681
120.0,0.9067279696464539
121.0,0.9538057446479797
122.0,0.8487808704376221
123.0,0.9395866394042969
124.0,0.957391083240509
125.0,0.9468730688095093
126.0,0.9344457387924194
127.0,0.9550767540931702
128.0,0.9385510683059692
129.0,0.8894153833389282
130.0,0.887370228767395
131.0,0.8613460063934326
132.0,0.8459585905075073
133.0,0.9464155435562134
134.0,0.8846319913864136
135.0,0.8736985921859741
136.0,0.815123438835144
137.0,0.8067129850387573
138.0,0.9202556610107422
139.0,0.9068931341171265
140.0,0.8722524642944336
141.0,0.8891472220420837
142.0,0.8547365665435791
143.0,0.9510870575904846
144.0,0.8248558044433594
145.0,0.9524320363998413
146.0,0.9380756616592407
147.0,0.8317190408706665
148.0,0.7538985013961792
149.0,0.8827772736549377
150.0,0.9697574377059937
151.0,0.9519782066345215
152.0,0.7331387996673584
153.0,0.9175746440887451
154.0,0.8409746885299683
155.0,0.8027616739273071
156.0,0.6740889549255371
157.0,0.9532265663146973
158.0,0.7870811223983765
159.0,0.8822933435440063
160.0,0.8879635334014893
161.0,0.7831180095672607
162.0,0.8578214645385742
163.0,0.9240620732307434
164.0,0.9721326231956482
165.0,0.9001525640487671
166.0,0.7555490732192993
167.0,0.647412896156311
168.0,0.7847064733505249
169.0,0.8966275453567505
170.0,0.9027400016784668
171.0,0.8102231025695801
172.0,0.937553882598877
173.0,0.9228591918945312
174.0,0.8900786638259888
175.0,0.8764121532440186
176.0,0.9666659832000732
177.0,0.861029863357544
178.0,0.9395724534988403
179.0,0.6180605888366699
180.0,0.9310873746871948
181.0,0.8036758303642273
182.0,0.944892942905426
183.0,0.6886079907417297
184.0,0.8418303728103638
185.0,0.9481761455535889
186.0,0.9391447305679321
187.0,0.7631909251213074
188.0,0.9155186414718628
189.0,0.7578031420707703
190.0,0.9150741696357727
191.0,0.9260931015014648
192.0,0.9325602650642395
193.0,0.8515493869781494
194.0,0.7444075345993042
195.0,0.9441138505935669
196.0,0.8881618976593018
197.0,0.7388113737106323
198.0,0.8594739437103271
199.0,0.8322946429252625
200.0,0.7427992224693298
201.0,0.6859821081161499
202.0,0.7197773456573486
203.0,0.6231065988540649
204.0,0.7818728685379028
205.0,0.8322052359580994
206.0,0.8335317969322205
207.0,0.8052749633789062
208.0,0.6959818005561829
209.0,0.7815763354301453
210.0,0.6843496561050415
211.0,0.8712807893753052
212.0,0.8316375017166138
213.0,0.7842277884483337
214.0,0.8399401903152466
215.0,0.8796262741088867
216.0,0.8653079867362976
217.0,0.8781245946884155
218.0,0.6897264122962952
219.0,0.9071165323257446
220.0,0.8867936730384827
221.0,0.8998350501060486
222.0,0.8496291637420654
223.0,0.8861886262893677
224.0,0.8950278162956238
225.0,0.7791895270347595
226.0,0.8607784509658813
227.0,0.8985907435417175
228.0,0.7749265432357788
229.0,0.8861515522003174
230.0,-0.04758554697036743
231.0,0.8968559503555298
232.0,0.8621957302093506
233.0,0.6521620750427246
234.0,0.861732006072998
235.0,0.8290794491767883
236.0,0.6383834481239319
237.0,0.9060583114624023
238.0,0.8612576723098755
239.0,0.9009643793106079
240.0,0.7762119174003601
241.0,0.8524887561798096
242.0,0.8337703943252563
243.0,0.8402048349380493
244.0,0.8119767308235168
245.0,0.8289141654968262
246.0,0.9018900394439697
247.0,0.9388141632080078
248.0,0.8112266063690186
249.0,0.845919668674469
250.0,0.8724597692489624
251.0,0.7650265693664551
252.0,0.8730787038803101
253.0,0.8664137125015259
254.0,0.8441560864448547
255.0,0.8673098087310791
256.0,0.8878151178359985
257.0,0.858853816986084
258.0,0.8234209418296814
259.0,0.8801658153533936
260.0,0.874628484249115
261.0,0.8348070979118347
262.0,0.8549965620040894
263.0,0.860582709312439
264.0,0.8161357045173645
265.0,0.9109925627708435
266.0,0.7963282465934753
267.0,0.9076639413833618
268.0,0.7782910466194153
269.0,0.8116711378097534
270.0,0.9138550758361816
271.0,0.8698165416717529
272.0,0.8395255208015442
273.0,0.8032433986663818
274.0,0.8657114505767822
275.0,0.6662755608558655
276.0,0.8503720760345459
277.0,0.8212350606918335
278.0,0.8679187297821045
279.0,0.9022742509841919
280.0,0.8683631420135498
281.0,0.5212374329566956
282.0,0.8246135711669922
283.0,0.9073618054389954
284.0,0.8919051289558411
285.0,0.8442412614822388
286.0,0.8594104051589966
287.0,0.6019618511199951
288.0,0.8778553009033203
289.0,0.7803618311882019
290.0,0.858853816986084
291.0,0.8755766153335571
292.0,0.8647127151489258
293.0,0.8868547081947327
294.0,0.8493103981018066
295.0,0.9391809701919556
296.0,0.9097894430160522
297.0,0.9655404090881348
298.0,0.9517769813537598
299.0,0.9383919835090637
300.0,0.9184304475784302
301.0,0.9182092547416687
302.0,0.9320634603500366
303.0,0.6084786653518677
304.0,0.8749076724052429
305.0,0.9514411687850952
306.0,0.9528687000274658
307.0,0.7302922010421753
308.0,0.9310232400894165
309.0,0.9446706175804138
310.0,0.9392824172973633
311.0,0.9203259944915771
312.0,0.951653242111206
313.0,0.9478986859321594
314.0,0.9289505481719971
315.0,0.912731409072876
316.0,0.9277428984642029
317.0,0.949131965637207
318.0,0.9071717858314514
319.0,0.9114165306091309
320.0,0.9705081582069397
321.0,0.9315482378005981
322.0,0.9517825841903687
323.0,0.9298100471496582
324.0,0.9461449384689331
325.0,0.9250277280807495
326.0,0.9783161878585815
327.0,0.9283991456031799
328.0,0.9608510732650757
329.0,0.8861897587776184
330.0,0.950767993927002
331.0,0.9451483488082886
332.0,0.8988102078437805
333.0,0.9292058944702148
334.0,0.3870299756526947
335.0,0.9097532629966736
336.0,0.9351997375488281
337.0,0.7041605114936829
338.0,0.9761497974395752
339.0,0.9352269768714905
340.0,0.9579204320907593
341.0,0.9533030390739441
342.0,0.9649008512496948
343.0,0.9628934264183044
344.0,0.9234171509742737
345.0,0.8496663570404053
346.0,0.9530999660491943
347.0,0.9209185242652893
348.0,0.9363656044006348
349.0,0.8929266333580017
350.0,0.9234558343887329
351.0,0.9554823637008667
352.0,0.9595950841903687
353.0,0.9657411575317383
354.0,0.9692006707191467
355.0,0.8772164583206177
356.0,0.9264355897903442
357.0,0.9072480201721191
358.0,0.925094723701477
359.0,0.9441088438034058
360.0,0.9474313855171204
361.0,0.9533237814903259
362.0,0.9395143985748291
363.0,0.803990364074707
364.0,0.9624266624450684
365.0,0.9285662174224854
366.0,0.9365324974060059
367.0,0.8898661136627197
368.0,0.9306315183639526
369.0,0.9258075952529907
370.0,0.9382261633872986
371.0,0.9253214597702026
372.0,0.973034143447876
373.0,0.9454742670059204
374.0,0.9228036999702454
375.0,0.944656491279602
376.0,0.9313284158706665
377.0,0.6921314001083374
378.0,0.9417035579681396
379.0,0.9591916799545288
380.0,0.9464777112007141
381.0,0.969344973564148
382.0,0.9366609454154968
383.0,0.9165981411933899
384.0,0.8545621633529663
385.0,0.8768934607505798
386.0,0.9409999847412109
