pair_id,value
1.0,0.19480405747890472
2.0,0.18368147313594818
3.0,0.09846081584692001
4.0,0.09614809602499008
5.0,0.23433895409107208
6.0,0.25394734740257263
7.0,0.16628426313400269
8.0,0.059057578444480896
9.0,0.25673922896385193
10.0,0.2163047045469284
11.0,0.20527800917625427
12.0,0.1404336541891098
13.0,0.22589446604251862
14.0,0.1495431661605835
15.0,0.20518766343593597
16.0,0.11762791872024536
17.0,0.19525690376758575
18.0,0.1271505206823349
19.0,0.21135316789150238
20.0,0.23364272713661194
21.0,0.23899510502815247
22.0,0.07796315848827362
23.0,0.19694961607456207
24.0,0.0675346851348877
25.0,0.215931698679924
26.0,0.2311042696237564
27.0,0.20922306180000305
28.0,0.09260293841362
29.0,0.2444687783718109
30.0,0.0775039941072464
31.0,0.26405152678489685
32.0,0.24179545044898987
33.0,0.25797420740127563
34.0,0.10189203917980194
35.0,0.07159566134214401
36.0,0.22991745173931122
37.0,0.20659147202968597
38.0,0.021412372589111328
39.0,0.1333477646112442
40.0,0.26444950699806213
41.0,0.10451196879148483
42.0,0.13738428056240082
43.0,0.12885767221450806
44.0,0.22161489725112915
45.0,0.25919270515441895
46.0,0.17088712751865387
47.0,0.16829966008663177
48.0,0.1909586638212204
49.0,0.06378357857465744
50.0,0.22373910248279572
51.0,0.1291169971227646
52.0,0.10158263146877289
53.0,0.17471513152122498
54.0,0.19792212545871735
55.0,0.07931116223335266
56.0,0.2163807600736618
57.0,0.0671720877289772
58.0,0.22757986187934875
59.0,0.028517579659819603
60.0,0.14341869950294495
61.0,0.09247307479381561
62.0,0.17073652148246765
63.0,0.09656736254692078
64.0,0.10631113499403
65.0,0.196246936917305
66.0,0.13294193148612976
67.0,0.12064585089683533
68.0,0.19603152573108673
69.0,0.1838308423757553
70.0,0.20911328494548798
71.0,0.06661001592874527
72.0,0.23181766271591187
73.0,0.20278146862983704
74.0,0.23469220101833344
75.0,0.12959977984428406
76.0,0.18520903587341309
77.0,0.219991996884346
78.0,0.2189188003540039
79.0,0.07554568350315094
80.0,0.01867975853383541
81.0,0.09588264673948288
82.0,0.21322683990001678
83.0,0.30985742807388306
84.0,0.17324097454547882
85.0,0.2266000658273697
86.0,0.2617711126804352
87.0,0.2121916562318802
88.0,0.050736572593450546
89.0,0.17725536227226257
90.0,0.1859545260667801
91.0,0.23302532732486725
92.0,0.25051236152648926
93.0,0.10210712999105453
94.0,0.21443864703178406
95.0,0.09150256216526031
96.0,0.27912262082099915
97.0,0.2618483603000641
98.0,0.1613101065158844
99.0,0.12134940922260284
100.0,0.22719720005989075
101.0,0.1957099884748459
102.0,0.07876989245414734
103.0,0.31646010279655457
104.0,0.2328861504793167
105.0,0.11488602310419083
106.0,0.2035634070634842
107.0,0.1305408924818039
108.0,0.10835123807191849
109.0,0.29276004433631897
110.0,0.28570663928985596
111.0,0.31349027156829834
112.0,0.12532135844230652
113.0,0.37466034293174744
114.0,0.23280981183052063
115.0,0.21302834153175354
116.0,0.2496524155139923
117.0,0.34710535407066345
118.0,0.34780365228652954
119.0,0.19710613787174225
120.0,0.2866954505443573
121.0,0.36281678080558777
122.0,0.18965458869934082
123.0,0.32848259806632996
124.0,0.3346923291683197
125.0,0.3597094714641571
126.0,0.2806543707847595
127.0,0.37601470947265625
128.0,0.33262771368026733
129.0,0.25106650590896606
130.0,0.25310197472572327
131.0,0.24543426930904388
132.0,0.22211310267448425
133.0,0.350502610206604
134.0,0.26170027256011963
135.0,0.2547711431980133
136.0,0.19077901542186737
137.0,0.15086960792541504
