pair_id,value
1.0,0.4285278916358948
2.0,0.5438821911811829
3.0,1.2058976888656616
4.0,0.6191979050636292
5.0,0.5585891604423523
6.0,0.16646189987659454
7.0,0.9212596416473389
8.0,1.0573428869247437
9.0,0.6664476990699768
10.0,0.8388324975967407
11.0,0.8354514241218567
12.0,0.8936350345611572
13.0,0.5646733641624451
14.0,0.8673991560935974
15.0,0.5660696029663086
16.0,0.6191979050636292
17.0,0.6789423823356628
18.0,0.9149833917617798
19.0,0.44246387481689453
20.0,0.571150541305542
21.0,0.6493582725524902
22.0,1.1424082517623901
23.0,0.7405568957328796
24.0,1.0405303239822388
25.0,0.7516535520553589
26.0,0.3907100558280945
27.0,0.821803867816925
28.0,1.1460968255996704
29.0,0.5585891604423523
30.0,0.832011878490448
31.0,0.7166010141372681
32.0,0.407520055770874
33.0,0.16395942866802216
34.0,0.9438780546188354
35.0,0.5525183081626892
36.0,0.48705166578292847
37.0,0.3907100558280945
38.0,1.3059849739074707
39.0,0.43413546681404114
40.0,0.15157373249530792
41.0,0.5903651714324951
42.0,0.5864315032958984
43.0,0.1265876740217209
44.0,0.48705166578292847
45.0,0.5646733641624451
46.0,0.5381127595901489
47.0,0.6958876848220825
48.0,0.3806009590625763
49.0,0.977304995059967
50.0,0.8020454049110413
51.0,0.9491384029388428
52.0,0.6453578472137451
53.0,0.5707894563674927
54.0,0.3806009590625763
55.0,1.1901135444641113
56.0,0.6617904305458069
57.0,1.2816027402877808
58.0,0.5937132239341736
59.0,1.3222209215164185
60.0,0.757267415523529
61.0,1.0458863973617554
62.0,0.5903651714324951
63.0,0.8192277550697327
64.0,0.757267415523529
65.0,0.8901576399803162
66.0,1.0178078413009644
67.0,0.5707894563674927
68.0,0.5599966049194336
69.0,0.7445165514945984
70.0,0.718413233757019
71.0,1.201904296875
72.0,0.6892471313476562
73.0,0.6698868870735168
74.0,0.5684967637062073
75.0,0.7395075559616089
76.0,0.7384995818138123
77.0,0.049168746918439865
78.0,0.049168746918439865
79.0,1.0455944538116455
80.0,1.302295446395874
81.0,0.8705060482025146
82.0,0.5458364486694336
83.0,0.6892471313476562
84.0,0.5438821911811829
85.0,0.5821444988250732
86.0,0.6101909279823303
87.0,0.7744944095611572
88.0,1.2778199911117554
89.0,0.7612149119377136
90.0,0.7612149119377136
91.0,0.44246387481689453
92.0,0.15157373249530792
93.0,1.2069497108459473
94.0,0.8282567858695984
95.0,0.5864315032958984
96.0,0.6850191950798035
97.0,0.6943913698196411
98.0,0.8315234184265137
99.0,0.1265876740217209
100.0,0.7418069839477539
101.0,0.5937132239341736
102.0,0.8421533107757568
103.0,0.4377734959125519
104.0,0.721773087978363
105.0,0.6384890675544739
106.0,0.437704473733902
107.0,0.7485931515693665
108.0,0.8306869864463806
109.0,0.32364702224731445
110.0,0.46915850043296814
111.0,0.6013278365135193
112.0,0.9753910899162292
113.0,0.437205046415329
114.0,0.4927596151828766
115.0,0.7448589205741882
116.0,0.6198167204856873
117.0,0.496776282787323
118.0,0.5564537644386292
119.0,0.5752602219581604
120.0,0.5239478349685669
121.0,0.48411640524864197
122.0,0.8057668805122375
123.0,0.32364702224731445
124.0,0.5591257214546204
125.0,0.4377734959125519
126.0,0.6792177557945251
127.0,0.5094202756881714
128.0,0.44352224469184875
129.0,0.49329742789268494
130.0,0.5319843888282776
131.0,0.3335086703300476
132.0,0.641355574131012
133.0,0.3297179937362671
134.0,0.490693598985672
135.0,0.3335086703300476
136.0,0.6121425032615662
137.0,0.541303277015686
138.0,0.584158718585968
139.0,0.5657122731208801
140.0,0.585224986076355
141.0,0.5650975108146667
142.0,0.6490687131881714
143.0,0.549771785736084
144.0,0.8083353042602539
145.0,0.4145244359970093
146.0,0.5161166787147522
147.0,0.437704473733902
148.0,0.7917509078979492
149.0,0.7897463440895081
150.0,0.5469120144844055
151.0,0.5264880061149597
152.0,0.6658638119697571
153.0,0.4511338174343109
154.0,0.03206760436296463
155.0,0.9014105796813965
156.0,0.9226126074790955
157.0,0.48411640524864197
158.0,0.7575847506523132
159.0,0.4153617322444916
160.0,0.7079513072967529
161.0,0.6490687131881714
162.0,0.641355574131012
163.0,0.5163276195526123
164.0,0.4435847997665405
165.0,0.5019233226776123
166.0,0.6384890675544739
167.0,0.8794717788696289
168.0,0.7342369556427002
169.0,0.641692578792572
170.0,0.7037802338600159
171.0,0.776678740978241
172.0,0.5922147035598755
173.0,0.4468613564968109
174.0,0.5239478349685669
175.0,0.690194845199585
176.0,0.48680588603019714
177.0,0.7132470011711121
178.0,0.5600336194038391
179.0,0.698363721370697
180.0,0.3297179937362671
181.0,0.5998910665512085
182.0,0.36899667978286743
183.0,0.6658638119697571
184.0,0.03206760436296463
185.0,0.4435847997665405
186.0,0.4860135316848755
187.0,0.713178813457489
188.0,0.4153617322444916
189.0,0.6682645082473755
190.0,0.4511338174343109
191.0,0.46617093682289124
192.0,0.36533060669898987
193.0,0.6877979040145874
194.0,0.741098165512085
195.0,0.44352224469184875
196.0,0.5558649897575378
197.0,0.7606325149536133
198.0,0.6166639924049377
199.0,0.4366464614868164
200.0,0.8448226451873779
201.0,0.5008895397186279
202.0,0.8479586839675903
203.0,0.8679425716400146
204.0,0.5985299348831177
205.0,0.5736568570137024
206.0,0.5627391338348389
207.0,0.6155784130096436
208.0,0.7576789855957031
209.0,0.9558262825012207
210.0,0.7612578868865967
211.0,0.43410083651542664
212.0,0.5608577728271484
213.0,0.5608577728271484
214.0,0.598487138748169
215.0,0.7558190822601318
216.0,0.6883656978607178
217.0,0.43410083651542664
218.0,0.5008895397186279
219.0,0.451133131980896
220.0,0.6451043486595154
221.0,0.6815356016159058
222.0,0.5402223467826843
223.0,0.48805081844329834
224.0,0.4600854218006134
225.0,0.6797670722007751
226.0,0.6907607913017273
227.0,0.1308451145887375
228.0,0.7977436780929565
229.0,0.5794839859008789
230.0,3.5352048873901367
231.0,0.5902330279350281
232.0,0.5388599038124084
233.0,0.7887688279151917
234.0,0.5388599038124084
